Date,Meal,Menu,Calories,Price
2024-10-09,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-09,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-09,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-10,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-10,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-10,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-11,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-11,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-11,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-12,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-12,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-12,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-13,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-13,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-13,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-14,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-14,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-14,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-15,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-15,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-15,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-16,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-16,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-16,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-17,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-17,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-17,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-18,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-18,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-18,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-19,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-19,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-19,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-20,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-20,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-20,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-21,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-21,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-21,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-22,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-22,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-22,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-23,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-23,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-23,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-24,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-24,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-24,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-25,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-25,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-25,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-26,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-26,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-26,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-27,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-27,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-27,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-28,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-28,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-28,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-29,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-29,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-29,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-30,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-30,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-30,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-10-31,Breakfast,"현미밥+미역국+김치",400,3000
2024-10-31,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-10-31,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-01,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-01,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-01,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-02,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-02,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-02,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-03,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-03,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-03,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-04,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-04,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-04,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-05,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-05,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-05,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-06,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-06,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-06,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-07,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-07,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-07,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-08,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-08,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-08,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-09,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-09,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-09,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-10,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-10,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-10,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-11,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-11,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-11,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-12,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-12,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-12,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-13,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-13,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-13,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-14,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-14,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-14,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-15,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-15,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-15,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-16,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-16,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-16,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-17,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-17,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-17,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-18,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-18,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-18,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-19,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-19,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-19,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-20,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-20,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-20,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-21,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-21,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-21,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-22,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-22,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-22,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-23,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-23,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-23,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-24,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-24,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-24,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-25,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-25,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-25,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-26,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-26,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-26,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-27,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-27,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-27,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-28,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-28,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-28,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-29,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-29,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-29,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-11-30,Breakfast,"현미밥+미역국+김치",400,3000
2024-11-30,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-11-30,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-01,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-01,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-01,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-02,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-02,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-02,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-03,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-03,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-03,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-04,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-04,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-04,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-05,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-05,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-05,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-06,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-06,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-06,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-07,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-07,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-07,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-08,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-08,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-08,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-09,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-09,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-09,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-10,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-10,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-10,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-11,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-11,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-11,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-12,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-12,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-12,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-13,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-13,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-13,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-14,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-14,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-14,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-15,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-15,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-15,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-16,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-16,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-16,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-17,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-17,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-17,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-18,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-18,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-18,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-19,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-19,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-19,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-20,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-20,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-20,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-21,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-21,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-21,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-22,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-22,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-22,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-23,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-23,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-23,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-24,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-24,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-24,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-25,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-25,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-25,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-26,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-26,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-26,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-27,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-27,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-27,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-28,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-28,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-28,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-29,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-29,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-29,Dinner,"계란말이+시금치나물+쌀밥",500,5000
2024-12-30,Breakfast,"현미밥+미역국+김치",400,3000
2024-12-30,Lunch,"불고기+된장국+콩나물무침",600,7000
2024-12-30,Dinner,"계란말이+시금치나물+쌀밥",500,5000

